Image Index,Finding Labels
Consolidation_007_049.png,Consolidation
Consolidation_008_000.png,Consolidation
Consolidation_008_001.png,Consolidation
Consolidation_008_002.png,Consolidation
Consolidation_008_003.png,Consolidation
Consolidation_008_004.png,Consolidation
Consolidation_008_005.png,Consolidation
Consolidation_008_006.png,Consolidation
Consolidation_008_007.png,Consolidation
Consolidation_008_008.png,Consolidation
Consolidation_008_009.png,Consolidation
Consolidation_008_010.png,Consolidation
Consolidation_008_011.png,Consolidation
Consolidation_008_012.png,Consolidation
Consolidation_008_013.png,Consolidation
Consolidation_008_014.png,Consolidation
Consolidation_008_015.png,Consolidation
Consolidation_008_016.png,Consolidation
Consolidation_008_017.png,Consolidation
Consolidation_008_018.png,Consolidation
Consolidation_008_019.png,Consolidation
Consolidation_008_020.png,Consolidation
Consolidation_008_021.png,Consolidation
Consolidation_008_022.png,Consolidation
Consolidation_008_023.png,Consolidation
Consolidation_008_024.png,Consolidation
Consolidation_008_025.png,Consolidation
Consolidation_008_026.png,Consolidation
Consolidation_008_027.png,Consolidation
Consolidation_008_028.png,Consolidation
Consolidation_008_029.png,Consolidation
Consolidation_008_030.png,Consolidation
Consolidation_008_031.png,Consolidation
Consolidation_008_032.png,Consolidation
Consolidation_008_033.png,Consolidation
Consolidation_008_034.png,Consolidation
Consolidation_008_035.png,Consolidation
Consolidation_008_036.png,Consolidation
Consolidation_008_037.png,Consolidation
Consolidation_008_038.png,Consolidation
Consolidation_008_039.png,Consolidation
Consolidation_008_040.png,Consolidation
Consolidation_008_041.png,Consolidation
Consolidation_008_042.png,Consolidation
Consolidation_008_043.png,Consolidation
Consolidation_008_044.png,Consolidation
Consolidation_008_045.png,Consolidation
Consolidation_008_046.png,Consolidation
Consolidation_008_047.png,Consolidation
Consolidation_008_048.png,Consolidation
Consolidation_008_049.png,Consolidation
Consolidation_009_000.png,Consolidation
Consolidation_009_001.png,Consolidation
Consolidation_009_002.png,Consolidation
Consolidation_009_003.png,Consolidation
Consolidation_009_004.png,Consolidation
Consolidation_009_005.png,Consolidation
Consolidation_009_006.png,Consolidation
Consolidation_009_007.png,Consolidation
Consolidation_009_008.png,Consolidation
Consolidation_009_009.png,Consolidation
Consolidation_009_010.png,Consolidation
Consolidation_009_011.png,Consolidation
Consolidation_009_012.png,Consolidation
Consolidation_009_013.png,Consolidation
Consolidation_009_014.png,Consolidation
Consolidation_009_015.png,Consolidation
Consolidation_009_016.png,Consolidation
Consolidation_009_017.png,Consolidation
Consolidation_009_018.png,Consolidation
Consolidation_009_019.png,Consolidation
Consolidation_009_020.png,Consolidation
Consolidation_009_021.png,Consolidation
Consolidation_009_022.png,Consolidation
Consolidation_009_023.png,Consolidation
Consolidation_009_024.png,Consolidation
Consolidation_009_025.png,Consolidation
Consolidation_009_026.png,Consolidation
Consolidation_009_027.png,Consolidation
Consolidation_009_028.png,Consolidation
Consolidation_009_029.png,Consolidation
Consolidation_009_030.png,Consolidation
Consolidation_009_031.png,Consolidation
Consolidation_009_032.png,Consolidation
Consolidation_009_033.png,Consolidation
Consolidation_009_034.png,Consolidation
Consolidation_009_035.png,Consolidation
Consolidation_009_036.png,Consolidation
Consolidation_009_037.png,Consolidation
Consolidation_009_038.png,Consolidation
Consolidation_009_039.png,Consolidation
Consolidation_009_040.png,Consolidation
Consolidation_009_041.png,Consolidation
Consolidation_009_042.png,Consolidation
Consolidation_009_043.png,Consolidation
Consolidation_009_044.png,Consolidation
Consolidation_009_045.png,Consolidation
Consolidation_009_046.png,Consolidation
Consolidation_009_047.png,Consolidation
Consolidation_009_048.png,Consolidation
Consolidation_009_049.png,Consolidation
Consolidation_010_000.png,Consolidation
Consolidation_010_001.png,Consolidation
Consolidation_010_002.png,Consolidation
Consolidation_010_003.png,Consolidation
Consolidation_010_004.png,Consolidation
Consolidation_010_005.png,Consolidation
Consolidation_010_006.png,Consolidation
Consolidation_010_007.png,Consolidation
Consolidation_010_008.png,Consolidation
Consolidation_010_009.png,Consolidation
Consolidation_010_010.png,Consolidation
Consolidation_010_011.png,Consolidation
Consolidation_010_012.png,Consolidation
Consolidation_010_013.png,Consolidation
Consolidation_010_014.png,Consolidation
Consolidation_010_015.png,Consolidation
Consolidation_010_016.png,Consolidation
Consolidation_010_017.png,Consolidation
Consolidation_010_018.png,Consolidation
Consolidation_010_019.png,Consolidation
Consolidation_010_020.png,Consolidation
Consolidation_010_021.png,Consolidation
Consolidation_010_022.png,Consolidation
Consolidation_010_023.png,Consolidation
Consolidation_010_024.png,Consolidation
Consolidation_010_025.png,Consolidation
Consolidation_010_026.png,Consolidation
Consolidation_010_027.png,Consolidation
Consolidation_010_028.png,Consolidation
Consolidation_010_029.png,Consolidation
Consolidation_010_030.png,Consolidation
Consolidation_010_031.png,Consolidation
Consolidation_010_032.png,Consolidation
Consolidation_010_033.png,Consolidation
Consolidation_010_034.png,Consolidation
Consolidation_010_035.png,Consolidation
Consolidation_010_036.png,Consolidation
Consolidation_010_037.png,Consolidation
Consolidation_010_038.png,Consolidation
Consolidation_010_039.png,Consolidation
Consolidation_010_040.png,Consolidation
Consolidation_010_041.png,Consolidation
Consolidation_010_042.png,Consolidation
Consolidation_010_043.png,Consolidation
Consolidation_010_044.png,Consolidation
Consolidation_010_045.png,Consolidation
Consolidation_010_046.png,Consolidation
Consolidation_010_047.png,Consolidation
Consolidation_010_048.png,Consolidation
Consolidation_010_049.png,Consolidation
Consolidation_011_000.png,Consolidation
Consolidation_011_001.png,Consolidation
Consolidation_011_002.png,Consolidation
Consolidation_011_003.png,Consolidation
Consolidation_011_004.png,Consolidation
Consolidation_011_005.png,Consolidation
Consolidation_011_006.png,Consolidation
Consolidation_011_007.png,Consolidation
Consolidation_011_008.png,Consolidation
Consolidation_011_009.png,Consolidation
Consolidation_011_010.png,Consolidation
Consolidation_011_011.png,Consolidation
Consolidation_011_012.png,Consolidation
Consolidation_011_013.png,Consolidation
Consolidation_011_014.png,Consolidation
Consolidation_011_015.png,Consolidation
Consolidation_011_016.png,Consolidation
Consolidation_011_017.png,Consolidation
Consolidation_011_018.png,Consolidation
Consolidation_011_019.png,Consolidation
Consolidation_011_020.png,Consolidation
Consolidation_011_021.png,Consolidation
Consolidation_011_022.png,Consolidation
Consolidation_011_023.png,Consolidation
Consolidation_011_024.png,Consolidation
Consolidation_011_025.png,Consolidation
Consolidation_011_026.png,Consolidation
Consolidation_011_027.png,Consolidation
Consolidation_011_028.png,Consolidation
Consolidation_011_029.png,Consolidation
Consolidation_011_030.png,Consolidation
Consolidation_011_031.png,Consolidation
Consolidation_011_032.png,Consolidation
Consolidation_011_033.png,Consolidation
Consolidation_011_034.png,Consolidation
Consolidation_011_035.png,Consolidation
Consolidation_011_036.png,Consolidation
Consolidation_011_037.png,Consolidation
Consolidation_011_038.png,Consolidation
Consolidation_011_039.png,Consolidation
Consolidation_011_040.png,Consolidation
Consolidation_011_041.png,Consolidation
Consolidation_011_042.png,Consolidation
Consolidation_011_043.png,Consolidation
Consolidation_011_044.png,Consolidation
Consolidation_011_045.png,Consolidation
Consolidation_011_046.png,Consolidation
Consolidation_011_047.png,Consolidation
Consolidation_011_048.png,Consolidation
Consolidation_011_049.png,Consolidation
Consolidation_012_000.png,Consolidation
Consolidation_012_001.png,Consolidation
Consolidation_012_002.png,Consolidation
Consolidation_012_003.png,Consolidation
Consolidation_012_004.png,Consolidation
Consolidation_012_005.png,Consolidation
Consolidation_012_006.png,Consolidation
Consolidation_012_007.png,Consolidation
Consolidation_012_008.png,Consolidation
Consolidation_012_009.png,Consolidation
Consolidation_012_010.png,Consolidation
Consolidation_012_011.png,Consolidation
Consolidation_012_012.png,Consolidation
Consolidation_012_013.png,Consolidation
Consolidation_012_014.png,Consolidation
Consolidation_012_015.png,Consolidation
Consolidation_012_016.png,Consolidation
Consolidation_012_017.png,Consolidation
Consolidation_012_018.png,Consolidation
Consolidation_012_019.png,Consolidation
Consolidation_012_020.png,Consolidation
Consolidation_012_021.png,Consolidation
Consolidation_012_022.png,Consolidation
Consolidation_012_023.png,Consolidation
Consolidation_012_024.png,Consolidation
Consolidation_012_025.png,Consolidation
Consolidation_012_026.png,Consolidation
Consolidation_012_027.png,Consolidation
Consolidation_012_028.png,Consolidation
Consolidation_012_029.png,Consolidation
Consolidation_012_030.png,Consolidation
Consolidation_012_031.png,Consolidation
Consolidation_012_032.png,Consolidation
Consolidation_012_033.png,Consolidation
Consolidation_012_034.png,Consolidation
Consolidation_012_035.png,Consolidation
Consolidation_012_036.png,Consolidation
Consolidation_012_037.png,Consolidation
Consolidation_012_038.png,Consolidation
Consolidation_012_039.png,Consolidation
Consolidation_012_040.png,Consolidation
Consolidation_012_041.png,Consolidation
Consolidation_012_042.png,Consolidation
Consolidation_012_043.png,Consolidation
Consolidation_012_044.png,Consolidation
Consolidation_012_045.png,Consolidation
Consolidation_012_046.png,Consolidation
Consolidation_012_047.png,Consolidation
Consolidation_012_048.png,Consolidation
Consolidation_012_049.png,Consolidation
Consolidation_013_000.png,Consolidation
Consolidation_013_001.png,Consolidation
Consolidation_013_002.png,Consolidation
Consolidation_013_003.png,Consolidation
Consolidation_013_004.png,Consolidation
Consolidation_013_005.png,Consolidation
Consolidation_013_006.png,Consolidation
Consolidation_013_007.png,Consolidation
Consolidation_013_008.png,Consolidation
Consolidation_013_009.png,Consolidation
Consolidation_013_010.png,Consolidation
Consolidation_013_011.png,Consolidation
Consolidation_013_012.png,Consolidation
Consolidation_013_013.png,Consolidation
Consolidation_013_014.png,Consolidation
Consolidation_013_015.png,Consolidation
Consolidation_013_016.png,Consolidation
Consolidation_013_017.png,Consolidation
Consolidation_013_018.png,Consolidation
Consolidation_013_019.png,Consolidation
Consolidation_013_020.png,Consolidation
Consolidation_013_021.png,Consolidation
Consolidation_013_022.png,Consolidation
Consolidation_013_023.png,Consolidation
Consolidation_013_024.png,Consolidation
Consolidation_013_025.png,Consolidation
Consolidation_013_026.png,Consolidation
Consolidation_013_027.png,Consolidation
Consolidation_013_028.png,Consolidation
Consolidation_013_029.png,Consolidation
Consolidation_013_030.png,Consolidation
Consolidation_013_031.png,Consolidation
Consolidation_013_032.png,Consolidation
Consolidation_013_033.png,Consolidation
Consolidation_013_034.png,Consolidation
Consolidation_013_035.png,Consolidation
Consolidation_013_036.png,Consolidation
Consolidation_013_037.png,Consolidation
Consolidation_013_038.png,Consolidation
Consolidation_013_039.png,Consolidation
Consolidation_013_040.png,Consolidation
Consolidation_013_041.png,Consolidation
Consolidation_013_042.png,Consolidation
Consolidation_013_043.png,Consolidation
Consolidation_013_044.png,Consolidation
Consolidation_013_045.png,Consolidation
Consolidation_013_046.png,Consolidation
Consolidation_013_047.png,Consolidation
Consolidation_013_048.png,Consolidation
Consolidation_013_049.png,Consolidation
Consolidation_014_000.png,Consolidation
Consolidation_014_001.png,Consolidation
Consolidation_014_002.png,Consolidation
Consolidation_014_003.png,Consolidation
Consolidation_014_004.png,Consolidation
Consolidation_014_005.png,Consolidation
Consolidation_014_006.png,Consolidation
Consolidation_014_007.png,Consolidation
Consolidation_014_008.png,Consolidation
Consolidation_014_009.png,Consolidation
Consolidation_014_010.png,Consolidation
Consolidation_014_011.png,Consolidation
Consolidation_014_012.png,Consolidation
Consolidation_014_013.png,Consolidation
Consolidation_014_014.png,Consolidation
Consolidation_014_015.png,Consolidation
Consolidation_014_016.png,Consolidation
Consolidation_014_017.png,Consolidation
Consolidation_014_018.png,Consolidation
Consolidation_014_019.png,Consolidation
Consolidation_014_020.png,Consolidation
Consolidation_014_021.png,Consolidation
Consolidation_014_022.png,Consolidation
Consolidation_014_023.png,Consolidation
Consolidation_014_024.png,Consolidation
Consolidation_014_025.png,Consolidation
Consolidation_014_026.png,Consolidation
Consolidation_014_027.png,Consolidation
Consolidation_014_028.png,Consolidation
Consolidation_014_029.png,Consolidation
Consolidation_014_030.png,Consolidation
Consolidation_014_031.png,Consolidation
Consolidation_014_032.png,Consolidation
Consolidation_014_033.png,Consolidation
Consolidation_014_034.png,Consolidation
Consolidation_014_035.png,Consolidation
Consolidation_014_036.png,Consolidation
Consolidation_014_037.png,Consolidation
Consolidation_014_038.png,Consolidation
Consolidation_014_039.png,Consolidation
Consolidation_014_040.png,Consolidation
Consolidation_014_041.png,Consolidation
Consolidation_014_042.png,Consolidation
Consolidation_014_043.png,Consolidation
Consolidation_014_044.png,Consolidation
Consolidation_014_045.png,Consolidation
Consolidation_014_046.png,Consolidation
Consolidation_014_047.png,Consolidation
Consolidation_014_048.png,Consolidation
Consolidation_014_049.png,Consolidation
Consolidation_015_000.png,Consolidation
Consolidation_015_001.png,Consolidation
Consolidation_015_002.png,Consolidation
Consolidation_015_003.png,Consolidation
Consolidation_015_004.png,Consolidation
Consolidation_015_005.png,Consolidation
Consolidation_015_006.png,Consolidation
Consolidation_015_007.png,Consolidation
Consolidation_015_008.png,Consolidation
Consolidation_015_009.png,Consolidation
Consolidation_015_010.png,Consolidation
Consolidation_015_011.png,Consolidation
Consolidation_015_012.png,Consolidation
Consolidation_015_013.png,Consolidation
Consolidation_015_014.png,Consolidation
Consolidation_015_015.png,Consolidation
Consolidation_015_016.png,Consolidation
Consolidation_015_017.png,Consolidation
Consolidation_015_018.png,Consolidation
Consolidation_015_019.png,Consolidation
Consolidation_015_020.png,Consolidation
Consolidation_015_021.png,Consolidation
Consolidation_015_022.png,Consolidation
Consolidation_015_023.png,Consolidation
Consolidation_015_024.png,Consolidation
Consolidation_015_025.png,Consolidation
