Image Index,Finding Labels
Pneumothorax_001_031.png,Pneumothorax
Pneumothorax_001_032.png,Pneumothorax
Pneumothorax_001_033.png,Pneumothorax
Pneumothorax_001_034.png,Pneumothorax
Pneumothorax_001_035.png,Pneumothorax
Pneumothorax_001_036.png,Pneumothorax
Pneumothorax_001_037.png,Pneumothorax
Pneumothorax_001_038.png,Pneumothorax
Pneumothorax_001_039.png,Pneumothorax
Pneumothorax_001_040.png,Pneumothorax
Pneumothorax_001_041.png,Pneumothorax
Pneumothorax_001_042.png,Pneumothorax
Pneumothorax_001_043.png,Pneumothorax
Pneumothorax_001_044.png,Pneumothorax
Pneumothorax_001_045.png,Pneumothorax
Pneumothorax_001_046.png,Pneumothorax
Pneumothorax_001_047.png,Pneumothorax
Pneumothorax_001_048.png,Pneumothorax
Pneumothorax_001_049.png,Pneumothorax
Pneumothorax_002_000.png,Pneumothorax
Pneumothorax_002_001.png,Pneumothorax
Pneumothorax_002_002.png,Pneumothorax
Pneumothorax_002_003.png,Pneumothorax
Pneumothorax_002_004.png,Pneumothorax
Pneumothorax_002_005.png,Pneumothorax
Pneumothorax_002_006.png,Pneumothorax
Pneumothorax_002_007.png,Pneumothorax
Pneumothorax_002_008.png,Pneumothorax
Pneumothorax_002_009.png,Pneumothorax
Pneumothorax_002_010.png,Pneumothorax
Pneumothorax_002_011.png,Pneumothorax
Pneumothorax_002_012.png,Pneumothorax
Pneumothorax_002_013.png,Pneumothorax
Pneumothorax_002_014.png,Pneumothorax
Pneumothorax_002_015.png,Pneumothorax
Pneumothorax_002_016.png,Pneumothorax
Pneumothorax_002_017.png,Pneumothorax
Pneumothorax_002_018.png,Pneumothorax
Pneumothorax_002_019.png,Pneumothorax
Pneumothorax_002_020.png,Pneumothorax
Pneumothorax_002_021.png,Pneumothorax
Pneumothorax_002_022.png,Pneumothorax
Pneumothorax_002_023.png,Pneumothorax
Pneumothorax_002_024.png,Pneumothorax
Pneumothorax_002_025.png,Pneumothorax
Pneumothorax_002_026.png,Pneumothorax
Pneumothorax_002_027.png,Pneumothorax
Pneumothorax_002_028.png,Pneumothorax
Pneumothorax_002_029.png,Pneumothorax
Pneumothorax_002_030.png,Pneumothorax
Pneumothorax_002_031.png,Pneumothorax
Pneumothorax_002_032.png,Pneumothorax
Pneumothorax_002_033.png,Pneumothorax
Pneumothorax_002_034.png,Pneumothorax
Pneumothorax_002_035.png,Pneumothorax
Pneumothorax_002_036.png,Pneumothorax
Pneumothorax_002_037.png,Pneumothorax
Pneumothorax_002_038.png,Pneumothorax
Pneumothorax_002_039.png,Pneumothorax
Pneumothorax_002_040.png,Pneumothorax
Pneumothorax_002_041.png,Pneumothorax
Pneumothorax_002_042.png,Pneumothorax
Pneumothorax_002_043.png,Pneumothorax
Pneumothorax_002_044.png,Pneumothorax
Pneumothorax_002_045.png,Pneumothorax
Pneumothorax_002_046.png,Pneumothorax
Pneumothorax_002_047.png,Pneumothorax
Pneumothorax_002_048.png,Pneumothorax
Pneumothorax_002_049.png,Pneumothorax
Pneumothorax_003_000.png,Pneumothorax
Pneumothorax_003_001.png,Pneumothorax
Pneumothorax_003_002.png,Pneumothorax
Pneumothorax_003_003.png,Pneumothorax
Pneumothorax_003_004.png,Pneumothorax
Pneumothorax_003_005.png,Pneumothorax
Pneumothorax_003_006.png,Pneumothorax
Pneumothorax_003_007.png,Pneumothorax
Pneumothorax_003_008.png,Pneumothorax
Pneumothorax_003_009.png,Pneumothorax
Pneumothorax_003_010.png,Pneumothorax
Pneumothorax_003_011.png,Pneumothorax
Pneumothorax_003_012.png,Pneumothorax
Pneumothorax_003_013.png,Pneumothorax
Pneumothorax_003_014.png,Pneumothorax
Pneumothorax_003_015.png,Pneumothorax
Pneumothorax_003_016.png,Pneumothorax
Pneumothorax_003_017.png,Pneumothorax
Pneumothorax_003_018.png,Pneumothorax
Pneumothorax_003_019.png,Pneumothorax
Pneumothorax_003_020.png,Pneumothorax
Pneumothorax_003_021.png,Pneumothorax
Pneumothorax_003_022.png,Pneumothorax
Pneumothorax_003_023.png,Pneumothorax
Pneumothorax_003_024.png,Pneumothorax
Pneumothorax_003_025.png,Pneumothorax
Pneumothorax_003_026.png,Pneumothorax
Pneumothorax_003_027.png,Pneumothorax
Pneumothorax_003_028.png,Pneumothorax
Pneumothorax_003_029.png,Pneumothorax
Pneumothorax_003_030.png,Pneumothorax
Pneumothorax_003_031.png,Pneumothorax
Pneumothorax_003_032.png,Pneumothorax
Pneumothorax_003_033.png,Pneumothorax
Pneumothorax_003_034.png,Pneumothorax
Pneumothorax_003_035.png,Pneumothorax
Pneumothorax_003_036.png,Pneumothorax
Pneumothorax_003_037.png,Pneumothorax
Pneumothorax_003_038.png,Pneumothorax
Pneumothorax_003_039.png,Pneumothorax
Pneumothorax_003_040.png,Pneumothorax
Pneumothorax_003_041.png,Pneumothorax
Pneumothorax_003_042.png,Pneumothorax
Pneumothorax_003_043.png,Pneumothorax
Pneumothorax_003_044.png,Pneumothorax
Pneumothorax_003_045.png,Pneumothorax
Pneumothorax_003_046.png,Pneumothorax
Pneumothorax_003_047.png,Pneumothorax
Pneumothorax_003_048.png,Pneumothorax
Pneumothorax_003_049.png,Pneumothorax
Pneumothorax_004_000.png,Pneumothorax
Pneumothorax_004_001.png,Pneumothorax
Pneumothorax_004_002.png,Pneumothorax
Pneumothorax_004_003.png,Pneumothorax
Pneumothorax_004_004.png,Pneumothorax
Pneumothorax_004_005.png,Pneumothorax
Pneumothorax_004_006.png,Pneumothorax
Pneumothorax_004_007.png,Pneumothorax
Pneumothorax_004_008.png,Pneumothorax
Pneumothorax_004_009.png,Pneumothorax
Pneumothorax_004_010.png,Pneumothorax
Pneumothorax_004_011.png,Pneumothorax
Pneumothorax_004_012.png,Pneumothorax
Pneumothorax_004_013.png,Pneumothorax
Pneumothorax_004_014.png,Pneumothorax
Pneumothorax_004_015.png,Pneumothorax
Pneumothorax_004_016.png,Pneumothorax
Pneumothorax_004_017.png,Pneumothorax
Pneumothorax_004_018.png,Pneumothorax
Pneumothorax_004_019.png,Pneumothorax
Pneumothorax_004_020.png,Pneumothorax
Pneumothorax_004_021.png,Pneumothorax
Pneumothorax_004_022.png,Pneumothorax
Pneumothorax_004_023.png,Pneumothorax
Pneumothorax_004_024.png,Pneumothorax
Pneumothorax_004_025.png,Pneumothorax
Pneumothorax_004_026.png,Pneumothorax
Pneumothorax_004_027.png,Pneumothorax
Pneumothorax_004_028.png,Pneumothorax
Pneumothorax_004_029.png,Pneumothorax
Pneumothorax_004_030.png,Pneumothorax
Pneumothorax_004_031.png,Pneumothorax
Pneumothorax_004_032.png,Pneumothorax
Pneumothorax_004_033.png,Pneumothorax
Pneumothorax_004_034.png,Pneumothorax
Pneumothorax_004_035.png,Pneumothorax
Pneumothorax_004_036.png,Pneumothorax
Pneumothorax_004_037.png,Pneumothorax
Pneumothorax_004_038.png,Pneumothorax
Pneumothorax_004_039.png,Pneumothorax
Pneumothorax_004_040.png,Pneumothorax
Pneumothorax_004_041.png,Pneumothorax
Pneumothorax_004_042.png,Pneumothorax
Pneumothorax_004_043.png,Pneumothorax
Pneumothorax_004_044.png,Pneumothorax
Pneumothorax_004_045.png,Pneumothorax
Pneumothorax_004_046.png,Pneumothorax
Pneumothorax_004_047.png,Pneumothorax
Pneumothorax_004_048.png,Pneumothorax
Pneumothorax_004_049.png,Pneumothorax
Pneumothorax_005_000.png,Pneumothorax
Pneumothorax_005_001.png,Pneumothorax
Pneumothorax_005_002.png,Pneumothorax
Pneumothorax_005_003.png,Pneumothorax
Pneumothorax_005_004.png,Pneumothorax
Pneumothorax_005_005.png,Pneumothorax
Pneumothorax_005_006.png,Pneumothorax
Pneumothorax_005_007.png,Pneumothorax
Pneumothorax_005_008.png,Pneumothorax
Pneumothorax_005_009.png,Pneumothorax
Pneumothorax_005_010.png,Pneumothorax
Pneumothorax_005_011.png,Pneumothorax
Pneumothorax_005_012.png,Pneumothorax
Pneumothorax_005_013.png,Pneumothorax
Pneumothorax_005_014.png,Pneumothorax
Pneumothorax_005_015.png,Pneumothorax
Pneumothorax_005_016.png,Pneumothorax
Pneumothorax_005_017.png,Pneumothorax
Pneumothorax_005_018.png,Pneumothorax
Pneumothorax_005_019.png,Pneumothorax
Pneumothorax_005_020.png,Pneumothorax
Pneumothorax_005_021.png,Pneumothorax
Pneumothorax_005_022.png,Pneumothorax
Pneumothorax_005_023.png,Pneumothorax
Pneumothorax_005_024.png,Pneumothorax
Pneumothorax_005_025.png,Pneumothorax
Pneumothorax_005_026.png,Pneumothorax
Pneumothorax_005_027.png,Pneumothorax
Pneumothorax_005_028.png,Pneumothorax
Pneumothorax_005_029.png,Pneumothorax
Pneumothorax_005_030.png,Pneumothorax
Pneumothorax_005_031.png,Pneumothorax
Pneumothorax_005_032.png,Pneumothorax
Pneumothorax_005_033.png,Pneumothorax
Pneumothorax_005_034.png,Pneumothorax
Pneumothorax_005_035.png,Pneumothorax
Pneumothorax_005_036.png,Pneumothorax
Pneumothorax_005_037.png,Pneumothorax
Pneumothorax_005_038.png,Pneumothorax
Pneumothorax_005_039.png,Pneumothorax
Pneumothorax_005_040.png,Pneumothorax
Pneumothorax_005_041.png,Pneumothorax
Pneumothorax_005_042.png,Pneumothorax
Pneumothorax_005_043.png,Pneumothorax
Pneumothorax_005_044.png,Pneumothorax
Pneumothorax_005_045.png,Pneumothorax
Pneumothorax_005_046.png,Pneumothorax
Pneumothorax_005_047.png,Pneumothorax
Pneumothorax_005_048.png,Pneumothorax
Pneumothorax_005_049.png,Pneumothorax
Pneumothorax_006_000.png,Pneumothorax
Pneumothorax_006_001.png,Pneumothorax
Pneumothorax_006_002.png,Pneumothorax
Pneumothorax_006_003.png,Pneumothorax
Pneumothorax_006_004.png,Pneumothorax
Pneumothorax_006_005.png,Pneumothorax
Pneumothorax_006_006.png,Pneumothorax
Pneumothorax_006_007.png,Pneumothorax
Pneumothorax_006_008.png,Pneumothorax
Pneumothorax_006_009.png,Pneumothorax
Pneumothorax_006_010.png,Pneumothorax
Pneumothorax_006_011.png,Pneumothorax
Pneumothorax_006_012.png,Pneumothorax
Pneumothorax_006_013.png,Pneumothorax
Pneumothorax_006_014.png,Pneumothorax
Pneumothorax_006_015.png,Pneumothorax
Pneumothorax_006_016.png,Pneumothorax
Pneumothorax_006_017.png,Pneumothorax
Pneumothorax_006_018.png,Pneumothorax
Pneumothorax_006_019.png,Pneumothorax
Pneumothorax_006_020.png,Pneumothorax
Pneumothorax_006_021.png,Pneumothorax
Pneumothorax_006_022.png,Pneumothorax
Pneumothorax_006_023.png,Pneumothorax
Pneumothorax_006_024.png,Pneumothorax
Pneumothorax_006_025.png,Pneumothorax
Pneumothorax_006_026.png,Pneumothorax
Pneumothorax_006_027.png,Pneumothorax
Pneumothorax_006_028.png,Pneumothorax
Pneumothorax_006_029.png,Pneumothorax
Pneumothorax_006_030.png,Pneumothorax
Pneumothorax_006_031.png,Pneumothorax
Pneumothorax_006_032.png,Pneumothorax
Pneumothorax_006_033.png,Pneumothorax
Pneumothorax_006_034.png,Pneumothorax
Pneumothorax_006_035.png,Pneumothorax
Pneumothorax_006_036.png,Pneumothorax
Pneumothorax_006_037.png,Pneumothorax
Pneumothorax_006_038.png,Pneumothorax
Pneumothorax_006_039.png,Pneumothorax
Pneumothorax_006_040.png,Pneumothorax
Pneumothorax_006_041.png,Pneumothorax
Pneumothorax_006_042.png,Pneumothorax
Pneumothorax_006_043.png,Pneumothorax
Pneumothorax_006_044.png,Pneumothorax
Pneumothorax_006_045.png,Pneumothorax
Pneumothorax_006_046.png,Pneumothorax
Pneumothorax_006_047.png,Pneumothorax
Pneumothorax_006_048.png,Pneumothorax
Pneumothorax_006_049.png,Pneumothorax
Pneumothorax_007_000.png,Pneumothorax
Pneumothorax_007_001.png,Pneumothorax
Pneumothorax_007_002.png,Pneumothorax
Pneumothorax_007_003.png,Pneumothorax
Pneumothorax_007_004.png,Pneumothorax
Pneumothorax_007_005.png,Pneumothorax
Pneumothorax_007_006.png,Pneumothorax
Pneumothorax_007_007.png,Pneumothorax
Pneumothorax_007_008.png,Pneumothorax
Pneumothorax_007_009.png,Pneumothorax
Pneumothorax_007_010.png,Pneumothorax
Pneumothorax_007_011.png,Pneumothorax
Pneumothorax_007_012.png,Pneumothorax
Pneumothorax_007_013.png,Pneumothorax
Pneumothorax_007_014.png,Pneumothorax
Pneumothorax_007_015.png,Pneumothorax
Pneumothorax_007_016.png,Pneumothorax
Pneumothorax_007_017.png,Pneumothorax
Pneumothorax_007_018.png,Pneumothorax
Pneumothorax_007_019.png,Pneumothorax
Pneumothorax_007_020.png,Pneumothorax
Pneumothorax_007_021.png,Pneumothorax
Pneumothorax_007_022.png,Pneumothorax
Pneumothorax_007_023.png,Pneumothorax
Pneumothorax_007_024.png,Pneumothorax
Pneumothorax_007_025.png,Pneumothorax
Pneumothorax_007_026.png,Pneumothorax
Pneumothorax_007_027.png,Pneumothorax
Pneumothorax_007_028.png,Pneumothorax
Pneumothorax_007_029.png,Pneumothorax
Pneumothorax_007_030.png,Pneumothorax
Pneumothorax_007_031.png,Pneumothorax
Pneumothorax_007_032.png,Pneumothorax
Pneumothorax_007_033.png,Pneumothorax
Pneumothorax_007_034.png,Pneumothorax
Pneumothorax_007_035.png,Pneumothorax
Pneumothorax_007_036.png,Pneumothorax
Pneumothorax_007_037.png,Pneumothorax
Pneumothorax_007_038.png,Pneumothorax
Pneumothorax_007_039.png,Pneumothorax
Pneumothorax_007_040.png,Pneumothorax
Pneumothorax_007_041.png,Pneumothorax
Pneumothorax_007_042.png,Pneumothorax
Pneumothorax_007_043.png,Pneumothorax
Pneumothorax_007_044.png,Pneumothorax
Pneumothorax_007_045.png,Pneumothorax
Pneumothorax_007_046.png,Pneumothorax
Pneumothorax_007_047.png,Pneumothorax
Pneumothorax_007_048.png,Pneumothorax
Pneumothorax_007_049.png,Pneumothorax
Pneumothorax_008_000.png,Pneumothorax
Pneumothorax_008_001.png,Pneumothorax
Pneumothorax_008_002.png,Pneumothorax
Pneumothorax_008_003.png,Pneumothorax
Pneumothorax_008_004.png,Pneumothorax
Pneumothorax_008_005.png,Pneumothorax
Pneumothorax_008_006.png,Pneumothorax
Pneumothorax_008_007.png,Pneumothorax
Pneumothorax_008_008.png,Pneumothorax
Pneumothorax_008_009.png,Pneumothorax
Pneumothorax_008_010.png,Pneumothorax
Pneumothorax_008_011.png,Pneumothorax
Pneumothorax_008_012.png,Pneumothorax
Pneumothorax_008_013.png,Pneumothorax
Pneumothorax_008_014.png,Pneumothorax
Pneumothorax_008_015.png,Pneumothorax
Pneumothorax_008_016.png,Pneumothorax
Pneumothorax_008_017.png,Pneumothorax
Pneumothorax_008_018.png,Pneumothorax
Pneumothorax_008_019.png,Pneumothorax
Pneumothorax_008_020.png,Pneumothorax
Pneumothorax_008_021.png,Pneumothorax
Pneumothorax_008_022.png,Pneumothorax
Pneumothorax_008_023.png,Pneumothorax
Pneumothorax_008_024.png,Pneumothorax
Pneumothorax_008_025.png,Pneumothorax
Pneumothorax_008_026.png,Pneumothorax
Pneumothorax_008_027.png,Pneumothorax
Pneumothorax_008_028.png,Pneumothorax
Pneumothorax_008_029.png,Pneumothorax
Pneumothorax_008_030.png,Pneumothorax
Pneumothorax_008_031.png,Pneumothorax
Pneumothorax_008_032.png,Pneumothorax
Pneumothorax_008_033.png,Pneumothorax
Pneumothorax_008_034.png,Pneumothorax
Pneumothorax_008_035.png,Pneumothorax
Pneumothorax_008_036.png,Pneumothorax
Pneumothorax_008_037.png,Pneumothorax
Pneumothorax_008_038.png,Pneumothorax
Pneumothorax_008_039.png,Pneumothorax
Pneumothorax_008_040.png,Pneumothorax
Pneumothorax_008_041.png,Pneumothorax
Pneumothorax_008_042.png,Pneumothorax
Pneumothorax_008_043.png,Pneumothorax
Pneumothorax_008_044.png,Pneumothorax
Pneumothorax_008_045.png,Pneumothorax
Pneumothorax_008_046.png,Pneumothorax
Pneumothorax_008_047.png,Pneumothorax
Pneumothorax_008_048.png,Pneumothorax
Pneumothorax_008_049.png,Pneumothorax
Pneumothorax_009_000.png,Pneumothorax
Pneumothorax_009_001.png,Pneumothorax
Pneumothorax_009_002.png,Pneumothorax
Pneumothorax_009_003.png,Pneumothorax
Pneumothorax_009_004.png,Pneumothorax
Pneumothorax_009_005.png,Pneumothorax
Pneumothorax_009_006.png,Pneumothorax
Pneumothorax_009_007.png,Pneumothorax
Pneumothorax_009_008.png,Pneumothorax
Pneumothorax_009_009.png,Pneumothorax
Pneumothorax_009_010.png,Pneumothorax
Pneumothorax_009_011.png,Pneumothorax
Pneumothorax_009_012.png,Pneumothorax
Pneumothorax_009_013.png,Pneumothorax
Pneumothorax_009_014.png,Pneumothorax
Pneumothorax_009_015.png,Pneumothorax
Pneumothorax_009_016.png,Pneumothorax
Pneumothorax_009_017.png,Pneumothorax
Pneumothorax_009_018.png,Pneumothorax
Pneumothorax_009_019.png,Pneumothorax
Pneumothorax_009_020.png,Pneumothorax
Pneumothorax_009_021.png,Pneumothorax
Pneumothorax_009_022.png,Pneumothorax
Pneumothorax_009_023.png,Pneumothorax
Pneumothorax_009_024.png,Pneumothorax
Pneumothorax_009_025.png,Pneumothorax
Pneumothorax_009_026.png,Pneumothorax
Pneumothorax_009_027.png,Pneumothorax
Pneumothorax_009_028.png,Pneumothorax
Pneumothorax_009_029.png,Pneumothorax
Pneumothorax_009_030.png,Pneumothorax
Pneumothorax_009_031.png,Pneumothorax
Pneumothorax_009_032.png,Pneumothorax
Pneumothorax_009_033.png,Pneumothorax
Pneumothorax_009_034.png,Pneumothorax
Pneumothorax_009_035.png,Pneumothorax
Pneumothorax_009_036.png,Pneumothorax
Pneumothorax_009_037.png,Pneumothorax
Pneumothorax_009_038.png,Pneumothorax
Pneumothorax_009_039.png,Pneumothorax
Pneumothorax_009_040.png,Pneumothorax
Pneumothorax_009_041.png,Pneumothorax
Pneumothorax_009_042.png,Pneumothorax
Pneumothorax_009_043.png,Pneumothorax
Pneumothorax_009_044.png,Pneumothorax
Pneumothorax_009_045.png,Pneumothorax
Pneumothorax_009_046.png,Pneumothorax
Pneumothorax_009_047.png,Pneumothorax
Pneumothorax_009_048.png,Pneumothorax
Pneumothorax_009_049.png,Pneumothorax
Pneumothorax_010_000.png,Pneumothorax
Pneumothorax_010_001.png,Pneumothorax
Pneumothorax_010_002.png,Pneumothorax
Pneumothorax_010_003.png,Pneumothorax
Pneumothorax_010_004.png,Pneumothorax
Pneumothorax_010_005.png,Pneumothorax
Pneumothorax_010_006.png,Pneumothorax
Pneumothorax_010_007.png,Pneumothorax
Pneumothorax_010_008.png,Pneumothorax
Pneumothorax_010_009.png,Pneumothorax
Pneumothorax_010_010.png,Pneumothorax
Pneumothorax_010_011.png,Pneumothorax
Pneumothorax_010_012.png,Pneumothorax
Pneumothorax_010_013.png,Pneumothorax
Pneumothorax_010_014.png,Pneumothorax
Pneumothorax_010_015.png,Pneumothorax
Pneumothorax_010_016.png,Pneumothorax
Pneumothorax_010_017.png,Pneumothorax
Pneumothorax_010_018.png,Pneumothorax
Pneumothorax_010_019.png,Pneumothorax
Pneumothorax_010_020.png,Pneumothorax
Pneumothorax_010_021.png,Pneumothorax
Pneumothorax_010_022.png,Pneumothorax
Pneumothorax_010_023.png,Pneumothorax
Pneumothorax_010_024.png,Pneumothorax
Pneumothorax_010_025.png,Pneumothorax
Pneumothorax_010_026.png,Pneumothorax
Pneumothorax_010_027.png,Pneumothorax
Pneumothorax_010_028.png,Pneumothorax
Pneumothorax_010_029.png,Pneumothorax
Pneumothorax_010_030.png,Pneumothorax
Pneumothorax_010_031.png,Pneumothorax
Pneumothorax_010_032.png,Pneumothorax
Pneumothorax_010_033.png,Pneumothorax
Pneumothorax_010_034.png,Pneumothorax
Pneumothorax_010_035.png,Pneumothorax
Pneumothorax_010_036.png,Pneumothorax
Pneumothorax_010_037.png,Pneumothorax
Pneumothorax_010_038.png,Pneumothorax
Pneumothorax_010_039.png,Pneumothorax
Pneumothorax_010_040.png,Pneumothorax
Pneumothorax_010_041.png,Pneumothorax
Pneumothorax_010_042.png,Pneumothorax
Pneumothorax_010_043.png,Pneumothorax
Pneumothorax_010_044.png,Pneumothorax
Pneumothorax_010_045.png,Pneumothorax
Pneumothorax_010_046.png,Pneumothorax
Pneumothorax_010_047.png,Pneumothorax
Pneumothorax_010_048.png,Pneumothorax
Pneumothorax_010_049.png,Pneumothorax
Pneumothorax_011_000.png,Pneumothorax
Pneumothorax_011_001.png,Pneumothorax
Pneumothorax_011_002.png,Pneumothorax
Pneumothorax_011_003.png,Pneumothorax
Pneumothorax_011_004.png,Pneumothorax
Pneumothorax_011_005.png,Pneumothorax
Pneumothorax_011_006.png,Pneumothorax
Pneumothorax_011_007.png,Pneumothorax
Pneumothorax_011_008.png,Pneumothorax
Pneumothorax_011_009.png,Pneumothorax
Pneumothorax_011_010.png,Pneumothorax
Pneumothorax_011_011.png,Pneumothorax
Pneumothorax_011_012.png,Pneumothorax
Pneumothorax_011_013.png,Pneumothorax
Pneumothorax_011_014.png,Pneumothorax
Pneumothorax_011_015.png,Pneumothorax
Pneumothorax_011_016.png,Pneumothorax
Pneumothorax_011_017.png,Pneumothorax
Pneumothorax_011_018.png,Pneumothorax
Pneumothorax_011_019.png,Pneumothorax
Pneumothorax_011_020.png,Pneumothorax
Pneumothorax_011_021.png,Pneumothorax
Pneumothorax_011_022.png,Pneumothorax
Pneumothorax_011_023.png,Pneumothorax
Pneumothorax_011_024.png,Pneumothorax
Pneumothorax_011_025.png,Pneumothorax
Pneumothorax_011_026.png,Pneumothorax
Pneumothorax_011_027.png,Pneumothorax
Pneumothorax_011_028.png,Pneumothorax
Pneumothorax_011_029.png,Pneumothorax
Pneumothorax_011_030.png,Pneumothorax
Pneumothorax_011_031.png,Pneumothorax
Pneumothorax_011_032.png,Pneumothorax
Pneumothorax_011_033.png,Pneumothorax
Pneumothorax_011_034.png,Pneumothorax
Pneumothorax_011_035.png,Pneumothorax
Pneumothorax_011_036.png,Pneumothorax
Pneumothorax_011_037.png,Pneumothorax
Pneumothorax_011_038.png,Pneumothorax
Pneumothorax_011_039.png,Pneumothorax
Pneumothorax_011_040.png,Pneumothorax
Pneumothorax_011_041.png,Pneumothorax
Pneumothorax_011_042.png,Pneumothorax
Pneumothorax_011_043.png,Pneumothorax
Pneumothorax_011_044.png,Pneumothorax
Pneumothorax_011_045.png,Pneumothorax
Pneumothorax_011_046.png,Pneumothorax
Pneumothorax_011_047.png,Pneumothorax
Pneumothorax_011_048.png,Pneumothorax
Pneumothorax_011_049.png,Pneumothorax
Pneumothorax_012_000.png,Pneumothorax
Pneumothorax_012_001.png,Pneumothorax
Pneumothorax_012_002.png,Pneumothorax
Pneumothorax_012_003.png,Pneumothorax
Pneumothorax_012_004.png,Pneumothorax
Pneumothorax_012_005.png,Pneumothorax
Pneumothorax_012_006.png,Pneumothorax
Pneumothorax_012_007.png,Pneumothorax
Pneumothorax_012_008.png,Pneumothorax
Pneumothorax_012_009.png,Pneumothorax
Pneumothorax_012_010.png,Pneumothorax
Pneumothorax_012_011.png,Pneumothorax
Pneumothorax_012_012.png,Pneumothorax
Pneumothorax_012_013.png,Pneumothorax
Pneumothorax_012_014.png,Pneumothorax
Pneumothorax_012_015.png,Pneumothorax
Pneumothorax_012_016.png,Pneumothorax
Pneumothorax_012_017.png,Pneumothorax
Pneumothorax_012_018.png,Pneumothorax
Pneumothorax_012_019.png,Pneumothorax
Pneumothorax_012_020.png,Pneumothorax
Pneumothorax_012_021.png,Pneumothorax
Pneumothorax_012_022.png,Pneumothorax
Pneumothorax_012_023.png,Pneumothorax
Pneumothorax_012_024.png,Pneumothorax
Pneumothorax_012_025.png,Pneumothorax
Pneumothorax_012_026.png,Pneumothorax
Pneumothorax_012_027.png,Pneumothorax
Pneumothorax_012_028.png,Pneumothorax
Pneumothorax_012_029.png,Pneumothorax
Pneumothorax_012_030.png,Pneumothorax
Pneumothorax_012_031.png,Pneumothorax
Pneumothorax_012_032.png,Pneumothorax
Pneumothorax_012_033.png,Pneumothorax
Pneumothorax_012_034.png,Pneumothorax
